# BUSCO version is: 5.1.2 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
29574at4891	Complete	C0000000002_ptg000002l	384416	385624	+	165.7	168	https://www.orthodb.org/v10?query=29574at4891	Transcriptional regulatory protein RXT2
29601at4891	Complete	C0000000003_ptg000003l	34842	35999	+	180.9	232	https://www.orthodb.org/v10?query=29601at4891	Zinc finger C2H2 superfamily
29630at4891	Complete	C0000000007_ptg000007l	331147	331881	-	139.5	145	https://www.orthodb.org/v10?query=29630at4891	Heavy metal-associated domain, HMA
29631at4891	Complete	C0000000006_ptg000006l	126927	127532	+	118.5	133	https://www.orthodb.org/v10?query=29631at4891	ESCRT-II complex, vps25 subunit
29650at4891	Complete	C0000000011_ptg000011l	798015	798926	-	277.5	224	https://www.orthodb.org/v10?query=29650at4891	Sulfurtransferase
29657at4891	Complete	C0000000014_ptg000014l	693985	695073	-	410.8	299	https://www.orthodb.org/v10?query=29657at4891	pseudouridine synthase
29660at4891	Complete	C0000000014_ptg000014l	123500	124555	-	315.5	238	https://www.orthodb.org/v10?query=29660at4891	tRNA-dihydrouridine synthase
29708at4891	Complete	C0000000011_ptg000011l	175553	176416	-	290.1	170	https://www.orthodb.org/v10?query=29708at4891	RNA exonuclease 4
29729at4891	Complete	C0000000014_ptg000014l	158377	159432	+	417.0	271	https://www.orthodb.org/v10?query=29729at4891	DnaJ domain
29732at4891	Complete	C0000000007_ptg000007l	719817	721034	-	349.6	321	https://www.orthodb.org/v10?query=29732at4891	Leucine-rich repeat
29735at4891	Complete	C0000000003_ptg000003l	145371	145955	+	212.0	146	https://www.orthodb.org/v10?query=29735at4891	Acyl-CoA N-acyltransferase
29747at4891	Complete	C0000000008_ptg000008l	31118	32416	+	494.3	319	https://www.orthodb.org/v10?query=29747at4891	DnaJ domain
29770at4891	Complete	C0000000008_ptg000008l	849036	849911	+	307.3	216	https://www.orthodb.org/v10?query=29770at4891	Ribosomal RNA large subunit methyltransferase E
29872at4891	Complete	C0000000004_ptg000004l	265437	266165	-	206.8	148	https://www.orthodb.org/v10?query=29872at4891	Protein transport protein BOS1
29876at4891	Complete	C0000000013_ptg000013l	251545	252375	-	141.0	177	https://www.orthodb.org/v10?query=29876at4891	NAD(P)-binding protein
29886at4891	Complete	C0000000014_ptg000014l	53659	54597	+	358.0	308	https://www.orthodb.org/v10?query=29886at4891	ABT1/Esf2
29887at4891	Complete	C0000000008_ptg000008l	479912	480790	+	246.2	232	https://www.orthodb.org/v10?query=29887at4891	membrane insertase activity
29906at4891	Complete	C0000000006_ptg000006l	173751	174347	+	243.6	147	https://www.orthodb.org/v10?query=29906at4891	Phosphatidyl-N-methylethanolamine N-methyltransferase
29932at4891	Complete	C0000000005_ptg000005l	319210	321066	+	637.8	515	https://www.orthodb.org/v10?query=29932at4891	NUC153
29936at4891	Complete	C0000000016_ptg000016l	263394	264395	+	290.7	270	https://www.orthodb.org/v10?query=29936at4891	25S rRNA (Uridine(2634)-N(3))-methyltransferase
29961at4891	Complete	C0000000008_ptg000008l	241058	243202	+	200.5	237	https://www.orthodb.org/v10?query=29961at4891	LsmAD domain
29963at4891	Complete	C0000000014_ptg000014l	225955	228468	+	416.1	548	https://www.orthodb.org/v10?query=29963at4891	Conserved oligomeric Golgi complex subunit 6
29978at4891	Complete	C0000000013_ptg000013l	214269	216251	+	231.4	164	https://www.orthodb.org/v10?query=29978at4891	Snare-like protein
29979at4891	Complete	C0000000008_ptg000008l	674870	675508	+	148.2	136	https://www.orthodb.org/v10?query=29979at4891	Isochorismatase-like
29985at4891	Complete	C0000000011_ptg000011l	894522	895256	-	305.9	191	https://www.orthodb.org/v10?query=29985at4891	Diacylglycerol kinase
30024at4891	Complete	C0000000011_ptg000011l	939092	939817	+	234.5	180	https://www.orthodb.org/v10?query=30024at4891	V-type ATPase subunit E
30029at4891	Complete	C0000000006_ptg000006l	107780	108457	+	201.4	165	https://www.orthodb.org/v10?query=30029at4891	ribosomal protein S7
30032at4891	Complete	C0000000003_ptg000003l	68171	68950	+	323.3	201	https://www.orthodb.org/v10?query=30032at4891	Phosphoadenosine phosphosulphate reductase
30033at4891	Complete	C0000000007_ptg000007l	226881	227690	+	289.6	208	https://www.orthodb.org/v10?query=30033at4891	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase
30088at4891	Complete	C0000000014_ptg000014l	139091	140956	-	386.0	343	https://www.orthodb.org/v10?query=30088at4891	Zinc finger, FYVE/PHD-type
30090at4891	Complete	C0000000014_ptg000014l	605630	606445	+	266.6	203	https://www.orthodb.org/v10?query=30090at4891	Similar to Saccharomyces cerevisiae YNL252C MRPL17 Mitochondrial ribosomal protein of the large subunit
30108at4891	Complete	C0000000015_ptg000015l	251862	252983	+	274.1	220	https://www.orthodb.org/v10?query=30108at4891	PPM-type phosphatase domain
30116at4891	Complete	C0000000014_ptg000014l	469341	470492	+	301.0	242	https://www.orthodb.org/v10?query=30116at4891	RNA-binding domain superfamily
30149at4891	Complete	C0000000003_ptg000003l	511256	511990	-	216.1	183	https://www.orthodb.org/v10?query=30149at4891	Vacuolar protein sorting-associated protein 28
30222at4891	Complete	C0000000005_ptg000005l	1437048	1437668	+	273.6	154	https://www.orthodb.org/v10?query=30222at4891	Mitochondrial import inner membrane translocase subunit TIM22
30264at4891	Complete	C0000000010_ptg000010l	247901	249040	+	234.3	275	https://www.orthodb.org/v10?query=30264at4891	Sister chromatid cohesion protein DCC1
30295at4891	Complete	C0000000017_ptg000017l	102876	103463	+	221.4	146	https://www.orthodb.org/v10?query=30295at4891	Trafficking protein particle complex subunit BET3
30313at4891	Complete	C0000000015_ptg000015l	384281	385225	+	365.4	258	https://www.orthodb.org/v10?query=30313at4891	Chitin synthase export chaperone
30348at4891	Complete	C0000000008_ptg000008l	685781	686662	+	187.9	175	https://www.orthodb.org/v10?query=30348at4891	RNA-binding domain superfamily
30352at4891	Complete	C0000000011_ptg000011l	841737	842591	-	257.4	194	https://www.orthodb.org/v10?query=30352at4891	thioredoxin-like protein
30370at4891	Complete	C0000000014_ptg000014l	260127	260693	-	153.0	106	https://www.orthodb.org/v10?query=30370at4891	Atypical dual-specificity phosphatase Siw14-like
30371at4891	Complete	C0000000006_ptg000006l	49746	50777	-	164.2	227	https://www.orthodb.org/v10?query=30371at4891	Ubiquitin-conjugating enzyme E2-binding protein
30376at4891	Complete	C0000000005_ptg000005l	375074	375640	+	307.8	153	https://www.orthodb.org/v10?query=30376at4891	rRNA-processing protein FCF1
30401at4891	Complete	C0000000005_ptg000005l	842367	843095	+	149.7	144	https://www.orthodb.org/v10?query=30401at4891	Ribosomal protein
30413at4891	Complete	C0000000015_ptg000015l	173734	174759	-	165.2	167	https://www.orthodb.org/v10?query=30413at4891	PIH1 domain
30423at4891	Complete	C0000000012_ptg000012l	167229	169565	+	356.1	450	https://www.orthodb.org/v10?query=30423at4891	Symplekin/Pta1
30441at4891	Complete	C0000000010_ptg000010l	231188	231748	-	214.6	132	https://www.orthodb.org/v10?query=30441at4891	Protein RER1
30446at4891	Complete	C0000000006_ptg000006l	452737	453375	+	218.6	163	https://www.orthodb.org/v10?query=30446at4891	DNA replication complex GINS protein PSF2
30456at4891	Complete	C0000000008_ptg000008l	604900	605691	+	229.4	173	https://www.orthodb.org/v10?query=30456at4891	Protein-lysine N-methyltransferase EFM5
30515at4891	Complete	C0000000007_ptg000007l	548659	549366	-	124.0	147	https://www.orthodb.org/v10?query=30515at4891	Polynucleotide 3'-phosphatase
30524at4891	Complete	C0000000011_ptg000011l	570910	571749	-	273.7	206	https://www.orthodb.org/v10?query=30524at4891	Mitochondrial carrier
30529at4891	Complete	C0000000003_ptg000003l	851884	852879	+	280.9	236	https://www.orthodb.org/v10?query=30529at4891	UAA transporter
30539at4891	Complete	C0000000007_ptg000007l	540327	540869	-	203.5	128	https://www.orthodb.org/v10?query=30539at4891	Mitochondrial inner membrane protease subunit
30558at4891	Complete	C0000000007_ptg000007l	176836	178671	+	376.2	494	https://www.orthodb.org/v10?query=30558at4891	pre-mRNA splicing factor
30563at4891	Complete	C0000000005_ptg000005l	1078720	1079643	+	211.0	199	https://www.orthodb.org/v10?query=30563at4891	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
30572at4891	Complete	C0000000006_ptg000006l	682241	683644	-	261.7	298	https://www.orthodb.org/v10?query=30572at4891	Cell division control protein
30591at4891	Complete	C0000000016_ptg000016l	47158	47658	-	214.0	135	https://www.orthodb.org/v10?query=30591at4891	Signal peptidase complex catalytic subunit SEC11
30597at4891	Complete	C0000000006_ptg000006l	177287	177862	+	183.0	159	https://www.orthodb.org/v10?query=30597at4891	Inosine triphosphate pyrophosphatase
30599at4891	Complete	C0000000017_ptg000017l	234411	235001	+	319.3	166	https://www.orthodb.org/v10?query=30599at4891	Adenylyl-sulfate kinase
30603at4891	Complete	C0000000007_ptg000007l	229772	230380	+	253.7	166	https://www.orthodb.org/v10?query=30603at4891	TMP21-related
30604at4891	Complete	C0000000005_ptg000005l	97640	98326	+	188.3	138	https://www.orthodb.org/v10?query=30604at4891	Snf7 family
30642at4891	Complete	C0000000011_ptg000011l	914072	916444	-	388.1	345	https://www.orthodb.org/v10?query=30642at4891	Protein LDB19
30662at4891	Complete	C0000000011_ptg000011l	1004690	1005223	-	152.5	107	https://www.orthodb.org/v10?query=30662at4891	Sorting nexin-3
30667at4891	Complete	C0000000002_ptg000002l	664945	665577	+	231.2	174	https://www.orthodb.org/v10?query=30667at4891	ER lumen protein-retaining receptor
30675at4891	Complete	C0000000007_ptg000007l	614625	615323	-	189.7	139	https://www.orthodb.org/v10?query=30675at4891	nucleic acid-binding protein
30691at4891	Complete	C0000000003_ptg000003l	274395	274904	-	189.1	126	https://www.orthodb.org/v10?query=30691at4891	acyl-CoA N-acyltransferase
30706at4891	Complete	C0000000015_ptg000015l	35939	36592	-	219.6	181	https://www.orthodb.org/v10?query=30706at4891	Golgi SNAP receptor complex member 1
30714at4891	Complete	C0000000015_ptg000015l	424467	425213	+	210.4	181	https://www.orthodb.org/v10?query=30714at4891	6-Phosphogluconolactonase
30752at4891	Complete	C0000000007_ptg000007l	259686	260840	+	236.3	209	https://www.orthodb.org/v10?query=30752at4891	Transcription initiation factor TFIID subunit 4
30846at4891	Complete	C0000000005_ptg000005l	1052004	1052585	-	276.3	153	https://www.orthodb.org/v10?query=30846at4891	Ran binding domain
30857at4891	Complete	C0000000014_ptg000014l	427231	427920	+	113.4	162	https://www.orthodb.org/v10?query=30857at4891	CAP Gly-rich domain
30869at4891	Complete	C0000000005_ptg000005l	1258080	1258979	+	287.7	231	https://www.orthodb.org/v10?query=30869at4891	Mitochondrial glycine transporter
30904at4891	Complete	C0000000008_ptg000008l	1052049	1052828	-	210.5	192	https://www.orthodb.org/v10?query=30904at4891	similar to Saccharomyces cerevisiae YGL232W TAN1 Putative tRNA acetyltransferase
30938at4891	Complete	C0000000005_ptg000005l	737570	738901	-	166.5	183	https://www.orthodb.org/v10?query=30938at4891	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82
30941at4891	Complete	C0000000010_ptg000010l	68726	70501	-	244.8	215	https://www.orthodb.org/v10?query=30941at4891	SH3 domain
30948at4891	Complete	C0000000006_ptg000006l	362102	362665	+	180.4	115	https://www.orthodb.org/v10?query=30948at4891	AP complex subunit sigma
30988at4891	Complete	C0000000017_ptg000017l	593952	594911	+	392.8	274	https://www.orthodb.org/v10?query=30988at4891	Leucine-rich repeat
31011at4891	Complete	C0000000005_ptg000005l	120011	121294	+	171.7	207	https://www.orthodb.org/v10?query=31011at4891	U4/U6 small nuclear ribonucleoprotein Prp3
31017at4891	Complete	C0000000015_ptg000015l	219762	220637	-	194.4	142	https://www.orthodb.org/v10?query=31017at4891	Mediator of RNA polymerase II transcription subunit 6
31052at4891	Complete	C0000000011_ptg000011l	531449	532075	+	138.2	144	https://www.orthodb.org/v10?query=31052at4891	Maf-like protein
31067at4891	Complete	C0000000005_ptg000005l	1168392	1169399	+	164.9	250	https://www.orthodb.org/v10?query=31067at4891	Pex19 protein
31102at4891	Complete	C0000000017_ptg000017l	255770	256282	+	290.1	154	https://www.orthodb.org/v10?query=31102at4891	Actin-related protein 2/3 complex subunit 4
31115at4891	Complete	C0000000012_ptg000012l	68490	69332	-	148.9	130	https://www.orthodb.org/v10?query=31115at4891	tRNA-splicing endonuclease subunit Sen34
31218at4891	Complete	C0000000014_ptg000014l	150815	151765	+	238.8	213	https://www.orthodb.org/v10?query=31218at4891	Ribosomal protein L30, ferredoxin-like fold domain
31245at4891	Complete	C0000000002_ptg000002l	241099	241680	-	165.6	134	https://www.orthodb.org/v10?query=31245at4891	Translocation protein SEC66
31256at4891	Complete	C0000000008_ptg000008l	547947	548495	+	156.3	131	https://www.orthodb.org/v10?query=31256at4891	Mitochondrial import inner membrane translocase subunit TIM21
31261at4891	Complete	C0000000009_ptg000009l	547278	547979	+	154.1	135	https://www.orthodb.org/v10?query=31261at4891	Putative mitochondrial membrane protein FMP10
31279at4891	Complete	C0000000008_ptg000008l	419567	420493	-	240.4	226	https://www.orthodb.org/v10?query=31279at4891	Mitochondrial thiamine pyrophosphate carrier 1
31295at4891	Complete	C0000000015_ptg000015l	488456	488977	-	127.7	130	https://www.orthodb.org/v10?query=31295at4891	Nascent polypeptide-associated complex subunit alpha
31306at4891	Complete	C0000000017_ptg000017l	598256	598855	+	286.9	167	https://www.orthodb.org/v10?query=31306at4891	snare-like protein
31320at4891	Complete	C0000000005_ptg000005l	708099	708743	-	271.9	176	https://www.orthodb.org/v10?query=31320at4891	Ubiquitin-conjugating enzyme, C-terminal fungi
31321at4891	Complete	C0000000013_ptg000013l	293946	294593	+	129.5	120	https://www.orthodb.org/v10?query=31321at4891	Ribonuclease III domain
31342at4891	Complete	C0000000001_ptg000001l	62610	63419	-	118.6	117	https://www.orthodb.org/v10?query=31342at4891	N-acetyltransferase ESCO, acetyl-transferase domain
31360at4891	Complete	C0000000014_ptg000014l	734804	735799	+	195.3	202	https://www.orthodb.org/v10?query=31360at4891	Prephenate dehydratase
31367at4891	Complete	C0000000017_ptg000017l	97808	98851	+	226.0	196	https://www.orthodb.org/v10?query=31367at4891	Fe-S cluster assembly protein DRE2
31371at4891	Complete	C0000000012_ptg000012l	92615	94093	+	338.7	326	https://www.orthodb.org/v10?query=31371at4891	Mitochondrial distribution and morphology protein 10
31374at4891	Complete	C0000000008_ptg000008l	830714	831793	-	136.6	174	https://www.orthodb.org/v10?query=31374at4891	Fat storage-inducing transmembrane protein
31397at4891	Duplicated	C0000000007_ptg000007l	474598	475023	-	193.5	129	https://www.orthodb.org/v10?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31397at4891	Duplicated	C0000000017_ptg000017l	493536	493961	-	194.3	128	https://www.orthodb.org/v10?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31398at4891	Complete	C0000000011_ptg000011l	607460	607921	+	229.8	135	https://www.orthodb.org/v10?query=31398at4891	Ribosomal protein L13
31405at4891	Complete	C0000000011_ptg000011l	1005942	1006334	+	193.7	110	https://www.orthodb.org/v10?query=31405at4891	Transcriptional activator
31406at4891	Complete	C0000000014_ptg000014l	548188	548793	-	271.5	169	https://www.orthodb.org/v10?query=31406at4891	RNA polymerase II subunit A
31408at4891	Complete	C0000000016_ptg000016l	209276	209956	-	210.5	170	https://www.orthodb.org/v10?query=31408at4891	Protein-lysine N-methyltransferase EFM4
31429at4891	Complete	C0000000014_ptg000014l	749544	750503	+	324.7	260	https://www.orthodb.org/v10?query=31429at4891	Palmitoyltransferase
31434at4891	Complete	C0000000005_ptg000005l	951937	953103	-	164.5	258	https://www.orthodb.org/v10?query=31434at4891	Mannose-6-phosphate receptor binding domain superfamily
31476at4891	Complete	C0000000006_ptg000006l	556319	556840	-	335.9	157	https://www.orthodb.org/v10?query=31476at4891	Histone chaperone
31512at4891	Complete	C0000000004_ptg000004l	239530	240105	-	222.8	148	https://www.orthodb.org/v10?query=31512at4891	Ribonuclease H-like protein
31544at4891	Complete	C0000000008_ptg000008l	719760	721292	+	426.2	339	https://www.orthodb.org/v10?query=31544at4891	P-loop containing nucleoside triphosphate hydrolase protein
31564at4891	Complete	C0000000011_ptg000011l	806476	806952	+	217.4	130	https://www.orthodb.org/v10?query=31564at4891	EF-hand domain
31569at4891	Complete	C0000000009_ptg000009l	133108	133725	+	231.8	127	https://www.orthodb.org/v10?query=31569at4891	Ubiquitin-conjugating enzyme, active site
31628at4891	Complete	C0000000007_ptg000007l	550594	551058	+	167.3	123	https://www.orthodb.org/v10?query=31628at4891	Ribosomal protein S8
31633at4891	Complete	C0000000007_ptg000007l	267734	268255	+	185.4	137	https://www.orthodb.org/v10?query=31633at4891	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
31636at4891	Complete	C0000000011_ptg000011l	49778	50359	+	184.7	157	https://www.orthodb.org/v10?query=31636at4891	GINS complex, subunit Psf3
31637at4891	Complete	C0000000011_ptg000011l	863802	864401	+	226.0	153	https://www.orthodb.org/v10?query=31637at4891	Ribosome biogenesis regulatory protein
31650at4891	Complete	C0000000002_ptg000002l	216604	217443	-	320.6	203	https://www.orthodb.org/v10?query=31650at4891	Gdt1 family
31657at4891	Duplicated	C0000000005_ptg000005l	949435	949833	+	249.0	118	https://www.orthodb.org/v10?query=31657at4891	Ubiquitin-conjugating enzyme E2 4
31657at4891	Duplicated	C0000000002_ptg000002l	411199	411597	+	252.3	118	https://www.orthodb.org/v10?query=31657at4891	Ubiquitin-conjugating enzyme E2 4
31659at4891	Complete	C0000000002_ptg000002l	220181	220948	+	298.4	225	https://www.orthodb.org/v10?query=31659at4891	Inner membrane mitoribosome receptor Mba1, mitochondrial
31662at4891	Complete	C0000000005_ptg000005l	1418437	1419444	+	199.7	179	https://www.orthodb.org/v10?query=31662at4891	Pre-mRNA-splicing factor CWC2
31685at4891	Complete	C0000000001_ptg000001l	228899	229519	-	281.4	165	https://www.orthodb.org/v10?query=31685at4891	coiled-coil domain-containing protein 90A
31692at4891	Complete	C0000000008_ptg000008l	132219	132905	+	165.6	162	https://www.orthodb.org/v10?query=31692at4891	MICOS complex subunit
31700at4891	Complete	C0000000003_ptg000003l	590049	590765	-	170.2	129	https://www.orthodb.org/v10?query=31700at4891	Oxidoreductase-like domain-containing protein 1
31701at4891	Complete	C0000000007_ptg000007l	628373	630226	+	183.8	138	https://www.orthodb.org/v10?query=31701at4891	Ribosomal protein L28/L24
31712at4891	Complete	C0000000011_ptg000011l	56472	57191	+	180.6	155	https://www.orthodb.org/v10?query=31712at4891	K Homology domain, type 1
31718at4891	Complete	C0000000005_ptg000005l	108886	110541	+	295.3	329	https://www.orthodb.org/v10?query=31718at4891	Peroxin domain
31722at4891	Complete	C0000000007_ptg000007l	311121	312212	+	181.0	238	https://www.orthodb.org/v10?query=31722at4891	TAP46-like protein
31728at4891	Complete	C0000000002_ptg000002l	745088	746470	+	137.5	147	https://www.orthodb.org/v10?query=31728at4891	NT-type C2 domain
31733at4891	Complete	C0000000017_ptg000017l	391473	392753	+	190.8	324	https://www.orthodb.org/v10?query=31733at4891	Ribosomal RNA-processing protein 14, N-terminal
31822at4891	Complete	C0000000002_ptg000002l	86121	86834	+	219.2	161	https://www.orthodb.org/v10?query=31822at4891	Riboflavin synthase
31855at4891	Complete	C0000000011_ptg000011l	261256	262389	-	168.8	258	https://www.orthodb.org/v10?query=31855at4891	Nucleotide exchange factor SIL1
31879at4891	Complete	C0000000016_ptg000016l	220927	221706	+	203.6	175	https://www.orthodb.org/v10?query=31879at4891	Mitochondrial glycoprotein
31913at4891	Complete	C0000000007_ptg000007l	728418	729539	-	303.5	236	https://www.orthodb.org/v10?query=31913at4891	PSP, proline-rich
31926at4891	Duplicated	C0000000017_ptg000017l	563654	564511	-	311.6	161	https://www.orthodb.org/v10?query=31926at4891	Ribosomal protein L22/L17
31926at4891	Duplicated	C0000000006_ptg000006l	661446	662313	-	312.6	161	https://www.orthodb.org/v10?query=31926at4891	Ribosomal protein L22/L17
31961at4891	Complete	C0000000005_ptg000005l	666480	667382	-	303.0	208	https://www.orthodb.org/v10?query=31961at4891	Ubiquinone biosynthesis protein COQ4, mitochondrial
31994at4891	Duplicated	C0000000016_ptg000016l	290755	291207	-	164.6	117	https://www.orthodb.org/v10?query=31994at4891	Cytochrome c oxidase subunit IV
31994at4891	Duplicated	C0000000014_ptg000014l	245759	246217	-	176.2	116	https://www.orthodb.org/v10?query=31994at4891	Cytochrome c oxidase subunit IV
31995at4891	Complete	C0000000017_ptg000017l	337638	339363	+	269.4	151	https://www.orthodb.org/v10?query=31995at4891	Translationally controlled tumour protein
32000at4891	Complete	C0000000005_ptg000005l	1286383	1286988	+	234.6	151	https://www.orthodb.org/v10?query=32000at4891	Rho GDP-dissociation inhibitor
32004at4891	Complete	C0000000015_ptg000015l	157610	158245	+	308.4	166	https://www.orthodb.org/v10?query=32004at4891	V-ATPase proteolipid subunit
32005at4891	Complete	C0000000006_ptg000006l	201966	202610	-	193.0	135	https://www.orthodb.org/v10?query=32005at4891	Thymidylate kinase
32012at4891	Complete	C0000000005_ptg000005l	1204655	1205374	+	262.5	190	https://www.orthodb.org/v10?query=32012at4891	Protein LUC7
32025at4891	Complete	C0000000005_ptg000005l	1167584	1168018	-	228.9	128	https://www.orthodb.org/v10?query=32025at4891	SUMO-conjugating enzyme UBC9
32081at4891	Complete	C0000000008_ptg000008l	684408	685334	-	341.2	248	https://www.orthodb.org/v10?query=32081at4891	Transcription elongation factor
32134at4891	Complete	C0000000011_ptg000011l	846405	847301	-	225.0	198	https://www.orthodb.org/v10?query=32134at4891	rRNA biogenesis protein RRP36
32137at4891	Complete	C0000000007_ptg000007l	796695	797813	+	335.6	259	https://www.orthodb.org/v10?query=32137at4891	Ubiquitin
32146at4891	Complete	C0000000008_ptg000008l	920711	922123	-	180.0	168	https://www.orthodb.org/v10?query=32146at4891	Nucleoporin Nup49
32155at4891	Complete	C0000000009_ptg000009l	169022	173023	-	231.7	307	https://www.orthodb.org/v10?query=32155at4891	Exocyst complex component SEC3
32172at4891	Duplicated	C0000000009_ptg000009l	215251	215919	-	345.8	190	https://www.orthodb.org/v10?query=32172at4891	ras-domain-containing protein
32172at4891	Duplicated	C0000000008_ptg000008l	1014643	1015308	-	350.4	187	https://www.orthodb.org/v10?query=32172at4891	ras-domain-containing protein
32213at4891	Complete	C0000000017_ptg000017l	265804	266325	+	222.1	149	https://www.orthodb.org/v10?query=32213at4891	ATP synthase subunit d, mitochondrial
32220at4891	Complete	C0000000008_ptg000008l	708338	708832	-	293.1	142	https://www.orthodb.org/v10?query=32220at4891	Ubiquitin-conjugating enzyme E2 2
32226at4891	Complete	C0000000002_ptg000002l	51879	52973	-	193.0	238	https://www.orthodb.org/v10?query=32226at4891	RNA polymerase II associated factor Paf1
32228at4891	Complete	C0000000017_ptg000017l	165245	165856	-	245.4	168	https://www.orthodb.org/v10?query=32228at4891	Snf7 family
32235at4891	Complete	C0000000014_ptg000014l	473272	474210	+	239.4	169	https://www.orthodb.org/v10?query=32235at4891	ribosomal protein L22
32238at4891	Complete	C0000000007_ptg000007l	196153	197544	-	280.7	219	https://www.orthodb.org/v10?query=32238at4891	recombination protein Rad52
32270at4891	Complete	C0000000014_ptg000014l	673942	674727	+	279.3	207	https://www.orthodb.org/v10?query=32270at4891	Ribosomal protein L15
32312at4891	Complete	C0000000002_ptg000002l	372755	375010	+	311.7	376	https://www.orthodb.org/v10?query=32312at4891	Exocyst complex component EXO84
32319at4891	Complete	C0000000005_ptg000005l	399576	400157	+	216.9	125	https://www.orthodb.org/v10?query=32319at4891	SKP1 component, dimerisation
32329at4891	Complete	C0000000013_ptg000013l	84146	84925	-	210.1	186	https://www.orthodb.org/v10?query=32329at4891	COQ9
32341at4891	Complete	C0000000010_ptg000010l	141265	142251	-	180.6	201	https://www.orthodb.org/v10?query=32341at4891	Ribokinase
32346at4891	Complete	C0000000011_ptg000011l	189974	191323	+	198.4	231	https://www.orthodb.org/v10?query=32346at4891	Similar to Saccharomyces cerevisiae YOL072W THP1 Nuclear pore-associated protein
32367at4891	Complete	C0000000015_ptg000015l	484793	485299	+	143.4	136	https://www.orthodb.org/v10?query=32367at4891	Peptidyl-tRNA hydrolase
32435at4891	Complete	C0000000003_ptg000003l	386467	387852	-	180.4	216	https://www.orthodb.org/v10?query=32435at4891	NEDD8-activating enzyme E1 regulatory subunit
32475at4891	Complete	C0000000007_ptg000007l	544388	546532	-	92.8	193	https://www.orthodb.org/v10?query=32475at4891	Calpain-like protease palB/RIM13
32490at4891	Complete	C0000000014_ptg000014l	114367	115029	-	278.9	159	https://www.orthodb.org/v10?query=32490at4891	Mitochondrial import inner membrane translocase subunit TIM23
32508at4891	Complete	C0000000016_ptg000016l	279077	280006	-	255.1	156	https://www.orthodb.org/v10?query=32508at4891	MOB kinase activator family
32519at4891	Complete	C0000000017_ptg000017l	280671	281264	+	320.5	174	https://www.orthodb.org/v10?query=32519at4891	Uridylate kinase
32529at4891	Complete	C0000000013_ptg000013l	586101	587261	+	336.3	295	https://www.orthodb.org/v10?query=32529at4891	GPI transamidase component GAB1
32545at4891	Complete	C0000000017_ptg000017l	365957	366472	-	178.9	119	https://www.orthodb.org/v10?query=32545at4891	GAF domain
32546at4891	Complete	C0000000003_ptg000003l:208125-448755	208125	208643	+	297.7	148	https://www.orthodb.org/v10?query=32546at4891	Ribosomal protein L5
32549at4891	Complete	C0000000006_ptg000006l	284771	285262	+	173.9	128	https://www.orthodb.org/v10?query=32549at4891	Peptidyl-prolyl cis-trans isomerase
32582at4891	Complete	C0000000003_ptg000003l	834477	834947	+	268.7	140	https://www.orthodb.org/v10?query=32582at4891	V-type proton ATPase proteolipid subunit
32607at4891	Complete	C0000000015_ptg000015l	185903	186517	-	102.2	127	https://www.orthodb.org/v10?query=32607at4891	Mediator of RNA polymerase II transcription subunit 20
32632at4891	Complete	C0000000007_ptg000007l	12468	14135	+	423.2	377	https://www.orthodb.org/v10?query=32632at4891	Chromatin structure-remodeling complex subunit RSC9
32672at4891	Complete	C0000000004_ptg000004l	261726	262157	-	204.2	108	https://www.orthodb.org/v10?query=32672at4891	Zinc finger C2H2-type
32712at4891	Complete	C0000000004_ptg000004l	152234	152830	+	289.1	164	https://www.orthodb.org/v10?query=32712at4891	Ribosome biogenesis protein RLP24
32745at4891	Complete	C0000000008_ptg000008l	454125	455117	-	129.6	179	https://www.orthodb.org/v10?query=32745at4891	actin binding
32761at4891	Complete	C0000000013_ptg000013l	483400	485103	+	210.2	311	https://www.orthodb.org/v10?query=32761at4891	Winged helix-like DNA-binding domain superfamily
32785at4891	Complete	C0000000008_ptg000008l	420787	421452	+	174.7	151	https://www.orthodb.org/v10?query=32785at4891	Exoribonuclease, phosphorolytic domain 1
32812at4891	Complete	C0000000003_ptg000003l	235214	235639	+	216.1	124	https://www.orthodb.org/v10?query=32812at4891	Spliceosomal protein DIB1
32823at4891	Complete	C0000000003_ptg000003l	34012	34455	-	188.4	92	https://www.orthodb.org/v10?query=32823at4891	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
32845at4891	Complete	C0000000008_ptg000008l	291105	291851	+	95.5	124	https://www.orthodb.org/v10?query=32845at4891	similar to Saccharomyces cerevisiae YGR158C MTR3 Exosome non-catalytic core component
32853at4891	Complete	C0000000008_ptg000008l	795814	796260	-	158.6	110	https://www.orthodb.org/v10?query=32853at4891	EF-hand domain
32856at4891	Complete	C0000000014_ptg000014l	562095	562868	-	246.8	184	https://www.orthodb.org/v10?query=32856at4891	Exosome complex component CSL4
